,Region,Subregion,country,iso3_code,Indicator,Disaggregation,Gender,Source,Unit,Year,Value,Footnote
15780,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Total (all ages),CTS,Count,2010,801,
15781,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2010,1.58,
15782,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Female,CTS,Count,2011,,
15783,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2011,0.38,
15784,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Male,CTS,Count,2011,955,
15785,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2011,3.89,
15786,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Total (all ages),CTS,Count,2011,1055,
15787,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2011,2.07,
15788,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Female,CTS,Count,2012,241,
15789,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2012,0.9,
15790,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Male,CTS,Count,2012,1195,
15791,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2012,4.82,
15792,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Total (all ages),CTS,Count,2012,1436,
15793,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2012,2.79,
15794,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Female,CTS,Count,2013,208,
15795,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2013,0.77,
15796,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Male,CTS,Count,2013,1030,
15797,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2013,4.12,
15798,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Total (all ages),CTS,Count,2013,1238,
15799,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2013,2.39,
15800,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Female,CTS,Count,2014,206,
15801,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2014,0.76,
15802,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Male,CTS,Count,2014,1024,
15803,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2014,4.06,
15804,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Total (all ages),CTS,Count,2014,1230,
15805,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2014,2.35,
15806,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Female,CTS,Count,2015,193,
15807,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2015,0.71,
15808,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Male,CTS,Count,2015,959,
15809,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2015,3.78,
15810,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Total (all ages),CTS,Count,2015,1152,
15811,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2015,2.19,
15812,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Female,CTS,Count,2016,45,
15813,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2016,0.16,
15814,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Male,CTS,Count,2016,992,
15815,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2016,3.88,
15816,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Total (all ages),CTS,Count,2016,1198,
15817,Asia,South-eastern Asia,Myanmar,MMR,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2016,2.26,
15818,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,Count,1995,373,
15819,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",1995,22.91,
15820,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,Count,1996,353,
15821,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",1996,21.22,
15822,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,Count,1997,327,
15823,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",1997,19.26,
15824,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,Count,1998,407,
15825,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",1998,23.5,
15826,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,Count,1999,379,
15827,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",1999,21.49,
15828,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,Count,2000,380,
15829,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",2000,21.17,
15830,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,Count,2001,353,
15831,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",2001,19.36,
15832,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,Count,2002,346,
15833,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",2002,18.69,
15834,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),Interpol,Count,2004,352,
15835,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),Interpol,"Rate per  100,000 population",2004,18.45,
15836,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,Count,2008,354,
15837,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",2008,17.32,
15838,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,Count,2009,388,
15839,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",2009,18.64,
15840,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,Count,2010,314,
15841,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",2010,14.82,
15842,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,Count,2011,308,
15843,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",2011,14.28,
15844,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,Count,2012,388,
15845,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),NP,"Rate per  100,000 population",2012,17.68,
15846,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),Covid-19,Count,2020,303,
15847,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Total (all ages),Covid-19,"Rate per  100,000 population",2020,11.92,
15848,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Female,Covid-19,Count,2020,90,
15849,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Female,Covid-19,"Rate per  100,000 population",2020,6.87,
15850,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,Covid-19,Count,2020,54,IPFM - Intimate partner or family member
15851,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,Covid-19,"Rate per  100,000 population",2020,2.13,IPFM - Intimate partner or family member
15852,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,Covid-19,Count,2020,24,IPFM - Intimate partner or family member
15853,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,Covid-19,"Rate per  100,000 population",2020,1.95,IPFM - Intimate partner or family member
15854,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,Covid-19,Count,2020,30,IPFM - Intimate partner or family member
15855,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,Covid-19,"Rate per  100,000 population",2020,2.29,IPFM - Intimate partner or family member
15856,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Male,Covid-19,Count,2020,213,
15857,Africa,Sub-Saharan Africa,Namibia,NAM,Homicide: # of victims,-,Male,Covid-19,"Rate per  100,000 population",2020,17.29,
15858,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),UNSDC,Count,1990,354,
15859,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1990,1.87,
15860,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,1997,575,
15861,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1997,2.55,
15862,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,1998,650,
15863,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1998,2.82,
15864,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,1999,630,
15865,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",1999,2.68,
15866,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,2000,635,
15867,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2000,2.65,
15868,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,2001,848,
15869,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2001,3.48,
15870,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,2002,858,
15871,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2002,3.47,
15872,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,2003,757,
15873,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2003,3.02,
15874,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,2004,936,
15875,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2004,3.68,
15876,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,2005,878,
15877,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2005,3.41,
15878,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,2006,610,
15879,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2006,2.34,
15880,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,2007,841,
15881,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2007,3.19,
15882,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,2008,892,
15883,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2008,3.35,
15884,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,2009,806,
15885,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2009,3,
15886,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,2010,813,
15887,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2010,3.01,
15888,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,2011,679,
15889,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2011,2.51,
15890,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,2012,642,
15891,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2012,2.38,
15892,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,2013,606,
15893,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2013,2.25,
15894,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,Count,2014,558,
15895,Asia,Southern Asia,Nepal,NPL,Homicide: # of victims,-,Total (all ages),NSO,"Rate per  100,000 population",2014,2.07,
15896,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Female,MD,Count,1990,43,
15897,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1990,0.57,
15898,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Male,MD,Count,1990,92,
15899,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1990,1.24,
15900,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Total (all ages),MD,Count,1990,135,
15901,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",1990,0.9,
15902,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Female,MD,Count,1991,59,
15903,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1991,0.78,
15904,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Male,MD,Count,1991,118,
15905,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1991,1.58,
15906,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Total (all ages),MD,Count,1991,177,
15907,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",1991,1.17,
15908,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Female,MD,Count,1992,53,
15909,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1992,0.69,
15910,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Male,MD,Count,1992,140,
15911,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1992,1.87,
15912,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Total (all ages),MD,Count,1992,193,
15913,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",1992,1.27,
15914,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Female,MD,Count,1993,55,
15915,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1993,0.71,
15916,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Male,MD,Count,1993,137,
15917,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1993,1.81,
15918,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Total (all ages),MD,Count,1993,192,
15919,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",1993,1.26,
15920,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Female,MD,Count,1994,51,
15921,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1994,0.66,
15922,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Male,MD,Count,1994,120,
15923,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",1994,1.58,
15924,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Total (all ages),MD,Count,1994,171,
15925,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",1994,1.11,
15926,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Female,MD,Count,1995,75,
15927,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",1995,0.96,
15928,Europe,Western Europe,Netherlands,NLD,Homicide: # of victims,-,Male,MD,Count,1995,118,
